,tracks_id,genres_all
3619,68530,21
3620,68533,21
3621,68594,21
3622,68709,25
3623,68739,4
3624,68740,4
3625,68741,4
3626,68742,4
3627,68743,4
3628,68744,4
3629,68745,4
3630,68746,4
3631,68747,4
3632,68748,4
3633,68752,15
3634,68816,25
3635,68817,25
3636,68838,17
3637,68841,17
3638,68842,17
3639,68844,17
3640,68891,182
3641,68892,182
3642,68893,182
3643,68894,182
3644,68895,182
3645,68896,182
3646,68897,182
3647,68898,182
3648,68899,182
3649,68906,12
3650,69021,18
3651,69027,18
3652,69170,468
3653,69188,10
3654,69193,182
3655,69194,182
3656,69195,182
3657,69196,182
3658,69197,182
3659,69198,182
3660,69199,182
3661,69200,182
3662,69201,182
3663,69202,182
3664,69203,182
3665,69204,182
3666,69205,182
3667,69206,182
3668,69207,182
3669,69208,182
3670,69209,182
3671,69210,182
3672,69211,182
3673,69221,468
3674,69222,468
3675,69223,468
3676,69262,25
3677,69263,25
3678,69299,25
3679,69303,38
3680,69349,25
3681,69561,21
3682,69564,21
3683,69567,17
3684,69682,38
3685,69686,38
3686,69691,25
3687,69735,15
3688,69736,15
3689,69744,10
3690,69746,10
3691,69764,17
3692,69769,25
3693,69798,38
3694,69824,21
3695,69828,21
3696,69831,21
3697,69864,38
3698,69942,25
3699,69944,25
3700,69946,25
3701,69948,25
3702,69985,15
3703,69994,15
3704,69996,15
3705,70044,25
3706,70163,38
3707,70171,38
3708,70193,12
3709,70201,25
3710,70208,21
3711,70239,15
3712,70241,15
3713,70273,25
3714,70275,25
3715,70282,297
3716,70283,297
3717,70285,5
3718,70299,182
3719,70300,182
3720,70301,182
3721,70302,182
3722,70303,182
3723,70403,26
3724,70405,25
3725,70417,5
3726,70419,5
3727,70423,10
3728,70434,25
3729,70435,25
3730,70436,25
3731,70441,5
3732,70442,5
3733,70444,5
3734,70445,5
3735,70447,5
3736,70448,5
3737,70449,5
3738,70450,5
3739,70451,5
3740,70454,5
3741,70455,5
3742,70456,5
3743,70458,5
3744,70460,5
3745,70461,5
3746,70462,5
3747,70463,5
3748,70464,5
3749,70465,5
3750,70466,5
3751,70467,5
3752,70469,5
3753,70470,5
3754,70657,21
3755,70658,21
3756,70772,21
3757,70811,12
3758,70813,12
3759,70873,10
3760,70876,10
3761,70877,10
3762,70878,10
3763,70879,10
3764,70933,5
3765,70934,5
3766,70935,5
3767,70936,5
3768,70937,5
3769,70939,5
3770,70941,5
3771,70942,5
3772,70943,5
3773,70963,15
3774,70964,15
3775,71095,15
3776,71096,15
3777,71132,4
3778,71133,17
3779,71151,21
3780,71154,21
3781,71159,21
3782,71174,21
3783,71197,15
3784,71202,15
3785,71217,21
3786,71221,21
3787,71222,21
3788,71230,21
3789,71240,21
3790,71247,21
3791,71266,25
3792,71276,25
3793,71304,25
3794,71305,297
3795,71310,297
3796,71312,297
3797,71365,25
3798,71369,25
3799,71373,4
3800,71374,4
3801,71375,4
3802,71376,4
3803,71377,4
3804,71378,4
3805,71379,4
3806,71380,4
3807,71381,4
3808,71387,15
3809,71394,15
3810,71401,15
3811,71405,15
3812,71411,182
3813,71412,182
3814,71413,182
3815,71414,182
3816,71415,182
3817,71416,182
3818,71417,182
3819,71418,182
3820,71419,182
3821,71420,182
3822,71433,15
3823,71504,297
3824,71505,297
3825,71506,297
3826,71508,297
3827,71551,15
3828,71556,15
3829,71557,15
3830,71558,15
3831,71608,25
3832,71687,15
3833,71691,21
3834,71696,182
3835,71697,182
3836,71698,182
3837,71702,182
3838,71709,10
3839,71714,25
3840,71722,17
3841,71781,1235
3842,71782,1235
3843,71783,1235
3844,71784,1235
3845,71785,1235
3846,71813,15
3847,71819,15
3848,71821,15
3849,71822,15
3850,71857,5
3851,71858,5
3852,71859,38
3853,71872,12
3854,71874,1235
3855,71876,1235
3856,71877,1235
3857,71878,1235
3858,71879,1235
3859,71880,1235
3860,71881,1235
3861,71882,1235
3862,71927,12
3863,71954,15
3864,71960,15
3865,72046,17
3866,72053,17
3867,72054,17
3868,72056,17
3869,72061,12
3870,72064,12
3871,72067,297
3872,72072,297
3873,72075,297
3874,72076,297
3875,72133,21
3876,72206,15
3877,72229,297
3878,72234,21
3879,72381,4
3880,72382,4
3881,72383,4
3882,72384,4
3883,72385,4
3884,72386,4
3885,72387,4
3886,72388,4
3887,72389,4
3888,72453,25
3889,72458,12
3890,72476,10
3891,72562,17
3892,72593,15
3893,72595,15
3894,72609,17
3895,72610,17
3896,72685,15
3897,72687,15
3898,72692,15
3899,72694,15
3900,72727,12
3901,73097,38
3902,73099,38
3903,73125,15
3904,73150,5
3905,73151,5
3906,73152,5
3907,73175,17
3908,73181,25
3909,73188,25
3910,73307,12
3911,73327,15
3912,73332,15
3913,73336,15
3914,73366,15
3915,73367,15
3916,73370,15
3917,73442,4
3918,73443,4
3919,73465,10
3920,73467,10
3921,73468,10
3922,73469,10
3923,73481,25
3924,73482,25
3925,73495,18
3926,73550,21
3927,73551,21
3928,73573,17
3929,73580,17
3930,73584,17
3931,73585,17
3932,73792,10
3933,73820,38
3934,74065,468
3935,74067,468
3936,74068,468
3937,74069,468
3938,74126,182
3939,74129,182
3940,74130,182
3941,74131,182
3942,74132,182
3943,74133,182
3944,74134,468
3945,74135,468
3946,74136,468
3947,74137,468
3948,74138,468
3949,74139,468
3950,74140,468
3951,74141,468
3952,74142,468
3953,74154,15
3954,74157,182
3955,74162,182
3956,74163,182
3957,74164,182
3958,74198,38
3959,74237,12
3960,74311,38
3961,74348,26
3962,74349,26
3963,74350,26
3964,74351,26
3965,74352,26
3966,74353,26
3967,74354,26
3968,74355,26
3969,74359,468
3970,74360,468
3971,74361,468
3972,74362,468
3973,74363,468
3974,74364,468
3975,74365,468
3976,74367,182
3977,74424,25
3978,74482,38
3979,74557,15
3980,74561,15
3981,74666,26
3982,74667,26
3983,74668,26
3984,74669,26
3985,74671,26
3986,74910,12
3987,74912,12
3988,74944,17
3989,74952,21
3990,74953,21
3991,75032,15
3992,75079,21
3993,75084,21
3994,75195,10
3995,75211,25
3996,75213,25
3997,75267,12
3998,75289,12
3999,75294,12
4000,75304,17
4001,75306,17
4002,75310,10
4003,75317,10
4004,75318,10
4005,75371,21
4006,75372,21
4007,75377,21
4008,75380,21
4009,75392,21
4010,75393,21
4011,75394,21
4012,75395,21
4013,75399,21
4014,75414,21
4015,75416,21
4016,75418,21
4017,75429,18
4018,75430,18
4019,75431,18
4020,75433,18
4021,75436,18
4022,75437,18
4023,75438,18
4024,75439,18
4025,75441,18
4026,75442,18
4027,75605,1235
4028,75606,1235
4029,75607,1235
4030,75608,1235
4031,75609,1235
4032,75610,1235
4033,75611,1235
4034,75612,1235
4035,75658,21
4036,75672,297
4037,75704,5
4038,75705,5
4039,75706,5
4040,75707,5
4041,75710,5
4042,75711,5
4043,75712,5
4044,75713,5
4045,75714,5
4046,75715,5
4047,75741,297
4048,75749,21
4049,75752,21
4050,75758,468
4051,75762,468
4052,75763,468
4053,75764,468
4054,75777,297
4055,75778,297
4056,75779,297
4057,75786,12
4058,75866,17
4059,75869,17
4060,75891,5
4061,75893,5
4062,75894,5
4063,75895,5
4064,75897,5
4065,75898,5
4066,75904,25
4067,75914,5
4068,75915,5
4069,75916,5
4070,75918,5
4071,75919,5
4072,75931,21
4073,75933,21
4074,75971,38
4075,75973,38
4076,76069,2
4077,76071,2
4078,76072,2
4079,76073,2
4080,76078,2
4081,76080,297
4082,76082,297
4083,76121,12
4084,76128,10
4085,76294,15
4086,76295,15
4087,76318,38
4088,76354,25
4089,76356,25
4090,76363,1235
4091,76381,38
4092,76386,15
4093,76389,15
4094,76439,17
4095,76447,297
4096,76449,297
4097,76494,25
4098,76500,25
4099,76510,15
4100,76511,15
4101,76513,15
4102,76549,12
4103,76550,12
4104,76656,297
4105,76658,297
4106,76659,297
4107,76664,297
4108,77209,15
4109,77518,38
4110,77521,38
4111,77553,182
4112,77554,182
4113,77555,182
4114,77556,182
4115,77859,15
4116,77864,15
4117,77934,297
4118,77939,297
4119,77940,297
4120,77943,297
4121,77945,297
4122,77952,297
4123,78016,12
4124,78037,38
4125,78096,18
4126,78100,18
4127,78213,17
4128,78297,38
4129,78310,15
4130,78519,21
4131,78522,21
4132,78524,21
4133,78525,21
4134,78560,12
4135,78835,21
4136,78838,21
4137,78841,21
4138,78844,21
4139,78850,21
4140,78851,21
4141,78993,21
4142,78995,21
4143,78999,21
4144,79399,15
4145,79568,25
4146,79581,25
4147,79593,17
4148,79603,468
4149,79604,468
4150,79605,468
4151,79606,468
4152,79609,21
4153,79741,10
4154,79785,15
4155,79847,12
4156,79852,12
4157,79900,5
4158,79901,5
4159,79902,5
4160,79903,5
4161,79904,5
4162,79905,5
4163,79906,5
4164,79907,5
4165,79908,5
4166,79909,5
4167,79910,5
4168,79911,5
4169,79912,5
4170,79913,5
4171,79915,12
4172,79985,17
4173,79988,17
4174,79990,17
4175,80000,17
4176,80002,17
4177,80003,17
4178,80025,15
4179,80027,15
4180,80030,15
4181,80035,25
4182,80076,15
4183,80078,15
4184,80229,181
4185,80230,181
4186,80231,181
4187,80232,181
4188,80233,181
4189,80290,21
4190,80341,2
4191,80351,2
4192,80353,2
4193,80389,1235
4194,80391,1235
4195,80393,1235
4196,80399,1235
4197,80402,1235
4198,80426,182
4199,80427,182
4200,80428,182
4201,80429,182
4202,80430,182
4203,80431,182
4204,80432,182
4205,80433,182
4206,80434,182
4207,80435,182
4208,80436,182
4209,80437,182
4210,80515,1235
4211,80516,1235
4212,80517,1235
4213,80518,1235
4214,80519,1235
4215,80520,1235
4216,80534,38
4217,80693,2
4218,80695,2
4219,80697,2
4220,80753,2
4221,80756,2
4222,80772,2
4223,80776,2
4224,80777,25
4225,80785,182
4226,80786,182
4227,80787,182
4228,80788,182
4229,80789,182
4230,80790,182
4231,80791,182
4232,80792,182
4233,80793,182
4234,80794,18
4235,80814,18
4236,80835,297
4237,80873,17
4238,81017,38
4239,81019,38
4240,81022,38
4241,81033,17
4242,81053,5
4243,81054,5
4244,81055,5
4245,81056,5
4246,81059,5
4247,81060,5
4248,81065,38
4249,81072,12
4250,81082,17
4251,81084,17
4252,81085,17
4253,81089,17
4254,81185,38
4255,81189,38
4256,81192,468
4257,81193,468
4258,81194,468
4259,81195,468
4260,81457,18
4261,81485,18
4262,81491,18
4263,81523,18
4264,81600,18
4265,81612,18
4266,81613,18
4267,81650,18
4268,81660,18
4269,81781,18
4270,81782,18
4271,81792,18
4272,81828,182
4273,81829,182
4274,81830,182
4275,81831,182
4276,81832,182
4277,81833,182
4278,81834,182
4279,81872,15
4280,81873,15
4281,81877,15
4282,81886,15
4283,81900,38
4284,81939,17
4285,81942,17
4286,82052,38
4287,82065,5
4288,82068,5
4289,82071,5
4290,82157,18
4291,82165,15
4292,82216,21
4293,82218,21
4294,82230,38
4295,82231,38
4296,82237,38
4297,82245,38
4298,82249,38
4299,82318,15
4300,82321,15
4301,82325,15
4302,82327,15
4303,82337,15
4304,82339,181
4305,82405,25
4306,82410,38
4307,82414,38
4308,82456,15
4309,82501,15
4310,82504,4
4311,82507,17
4312,82579,181
4313,82582,181
4314,82583,181
4315,82584,181
4316,82585,181
4317,82629,2
4318,82630,2
4319,82649,15
4320,82703,181
4321,82704,181
4322,82707,181
4323,82708,181
4324,82711,181
4325,82712,181
4326,82715,181
4327,82786,21
4328,82860,182
4329,82862,182
4330,82883,38
4331,82885,38
4332,82892,17
4333,82895,17
4334,82898,12
4335,82899,12
4336,82914,18
4337,82915,18
4338,82917,18
4339,82920,18
4340,82921,18
4341,82928,18
4342,82929,18
4343,82930,18
4344,82931,18
4345,83041,12
4346,83046,12
4347,83053,15
4348,83066,15
4349,83093,12
4350,83200,38
4351,83398,15
4352,83451,12
4353,83513,10
4354,83550,21
4355,83553,21
4356,83558,21
4357,83560,21
4358,83612,18
4359,83613,18
4360,83638,4
4361,83639,4
4362,83641,4
4363,83642,4
4364,83643,4
4365,83644,4
4366,83645,4
4367,83646,4
4368,83647,4
4369,83709,21
4370,83712,21
4371,83714,21
4372,83783,21
4373,83790,25
4374,83813,4
4375,83828,25
4376,83955,38
4377,83958,38
4378,83960,38
4379,84054,38
4380,84087,468
4381,84088,468
4382,84089,468
4383,84090,468
4384,84091,468
4385,84092,468
4386,84093,468
4387,84094,468
4388,84095,468
4389,84096,468
4390,84097,468
4391,84136,38
4392,84140,38
4393,84142,38
4394,84143,38
4395,84144,38
4396,84155,17
4397,84157,17
4398,84158,17
4399,84198,15
4400,84261,15
4401,84446,15
4402,84447,15
4403,84484,297
4404,84485,297
4405,84517,21
4406,84519,21
4407,84568,15
4408,84570,15
4409,84623,15
4410,84736,1235
4411,84742,12
4412,84757,26
4413,84760,26
4414,84761,26
4415,84768,1235
4416,84777,181
4417,84791,5
4418,84792,5
4419,84793,5
4420,84817,10
4421,84829,25
4422,85038,468
4423,85039,468
4424,85040,468
4425,85041,468
4426,85287,182
4427,85288,182
4428,85289,182
4429,85290,182
4430,85291,182
4431,85307,10
4432,85308,10
4433,85310,10
4434,85317,468
4435,85318,468
4436,85341,297
4437,85347,297
4438,85422,10
4439,85424,10
4440,85426,10
4441,85427,10
4442,85467,297
4443,85468,297
4444,85490,17
4445,85491,17
4446,85494,38
4447,85506,38
4448,85509,38
4449,85593,10
4450,85596,10
4451,85598,10
4452,85693,17
4453,85701,25
4454,85707,25
4455,85791,25
4456,85822,468
4457,85828,468
4458,85831,182
4459,85832,182
4460,85833,182
4461,85834,182
4462,85835,182
4463,85836,182
4464,85837,182
4465,85838,182
4466,85839,182
4467,85840,182
4468,85841,15
4469,85890,4
4470,85891,4
4471,85892,4
4472,85922,17
4473,85947,25
4474,85950,10
4475,85951,10
4476,85953,10
4477,85954,10
4478,85956,10
4479,85957,10
4480,85963,17
4481,85965,17
4482,85971,17
4483,85972,17
4484,86039,18
4485,86042,15
4486,86044,15
4487,86077,38
4488,86078,38
4489,86081,38
4490,86116,10
4491,86117,10
4492,86118,10
4493,86119,10
4494,86155,15
4495,86165,15
4496,86168,15
4497,86337,12
4498,86414,4
4499,86419,12
4500,86481,1235
4501,86482,1235
4502,86483,1235
4503,86484,1235
4504,86485,1235
4505,86486,1235
4506,86487,1235
4507,86511,12
4508,86561,12
4509,86578,38
4510,86633,4
4511,86634,10
4512,86725,38
4513,86761,26
4514,86762,26
4515,86763,26
4516,86799,12
4517,87030,25
4518,87061,15
4519,87064,15
4520,87096,18
4521,87097,18
4522,87098,18
4523,87099,18
4524,87100,18
4525,87101,18
4526,87104,18
4527,87106,18
4528,87107,18
4529,87108,18
4530,87126,12
4531,87132,15
4532,87134,15
4533,87157,468
4534,87158,468
4535,87159,468
4536,87160,468
4537,87161,468
4538,87186,10
4539,87187,10
4540,87194,10
4541,87235,297
4542,87237,297
4543,87314,12
4544,87324,10
4545,87325,10
4546,87353,15
4547,87376,15
4548,87377,182
4549,87430,26
4550,87431,26
4551,87483,38
4552,87497,25
4553,87574,15
4554,87642,15
4555,87700,25
4556,87969,17
4557,87972,17
4558,88826,12
4559,88860,17
4560,88861,17
4561,88863,17
4562,88870,17
4563,88871,17
4564,88874,17
4565,88876,17
4566,88878,17
4567,88892,17
4568,88917,25
4569,88937,12
4570,88956,25
4571,89180,21
4572,89188,21
4573,89192,21
4574,89215,38
4575,89336,17
4576,89474,468
4577,89482,17
4578,89485,17
4579,89486,17
4580,89616,38
4581,89620,21
4582,89631,21
4583,89637,15
4584,89814,181
4585,89815,181
4586,89817,181
4587,89859,21
4588,89984,38
4589,90526,1235
4590,90527,1235
4591,90529,1235
4592,90530,1235
4593,90573,10
4594,90577,10
4595,90578,10
4596,90582,10
4597,90583,10
4598,90584,10
4599,90586,10
4600,90587,10
4601,90588,10
4602,90589,10
4603,90590,10
4604,90616,1235
4605,90617,1235
4606,90618,1235
4607,90621,17
4608,90632,25
4609,90633,25
4610,90656,297
4611,90707,26
4612,90714,26
4613,90721,26
4614,90808,25
4615,90826,10
4616,90834,10
4617,90992,21
4618,90993,21
4619,91061,15
4620,91068,15
4621,91084,15
4622,91090,25
4623,91100,17
4624,91101,17
4625,91156,5
4626,91159,10
4627,91164,10
4628,91170,17
4629,91176,17
4630,91177,2
4631,91178,2
4632,91179,2
4633,91182,2
4634,91183,2
4635,91185,2
4636,91216,15
4637,91238,17
4638,91309,21
4639,91312,21
4640,91318,21
4641,91321,12
4642,91329,12
4643,91348,10
4644,91349,10
4645,91357,26
4646,91366,26
4647,91417,25
4648,91420,25
4649,91441,12
4650,91443,17
4651,91447,17
4652,91448,17
4653,91455,25
4654,91456,25
4655,91457,25
4656,91458,25
4657,91470,10
4658,91537,182
4659,91538,182
4660,91543,182
4661,91549,15
4662,91565,297
4663,91566,297
4664,91567,297
4665,91570,297
4666,91571,297
4667,91585,182
4668,91586,182
4669,91587,182
4670,91589,182
4671,91591,182
4672,91592,182
4673,91593,182
4674,91619,297
4675,91620,297
4676,91623,297
4677,91624,297
4678,91625,297
4679,91744,297
4680,91746,297
4681,91749,297
4682,91752,297
4683,91753,297
4684,91754,297
4685,91755,297
4686,91758,25
4687,91791,17
4688,91797,17
4689,91845,25
4690,91878,15
4691,91890,15
4692,91894,38
4693,91897,38
4694,91918,12
4695,91936,17
4696,91937,17
4697,91941,15
4698,91942,15
4699,91960,2
4700,91966,15
4701,91982,181
4702,91984,181
4703,91987,181
4704,91998,181
4705,92009,297
4706,92010,297
4707,92124,10
4708,92125,10
4709,92129,10
4710,92206,2
4711,92274,15
4712,92277,15
4713,92283,15
4714,92430,181
4715,92431,181
4716,92464,181
4717,92466,181
4718,92498,12
4719,92510,25
4720,92546,182
4721,92547,182
4722,92548,182
4723,92549,182
4724,92550,182
4725,92551,182
4726,92552,181
4727,92561,182
4728,92562,182
4729,92564,182
4730,92571,38
4731,92573,38
4732,92574,38
4733,92868,25
4734,92875,38
4735,92882,38
4736,92884,38
4737,92886,38
4738,92948,18
4739,92950,18
4740,92951,18
4741,92952,18
4742,92953,18
4743,92954,18
4744,92955,18
4745,93016,12
4746,93032,25
4747,93054,25
4748,93058,25
4749,93063,25
4750,93074,17
4751,93075,17
4752,93077,38
4753,93360,182
4754,93361,182
4755,93362,182
4756,93363,182
4757,93364,182
4758,93430,25
4759,93431,25
4760,93518,468
4761,93519,468
4762,93520,468
4763,93521,468
4764,93522,468
4765,93523,468
4766,93568,25
4767,93587,12
4768,93710,17
4769,93722,181
4770,93727,181
4771,93861,25
4772,93862,25
4773,93867,12
4774,93915,1235
4775,93918,1235
4776,93919,1235
4777,93920,1235
4778,93921,1235
4779,93930,182
4780,93931,182
4781,93932,182
4782,93933,182
4783,93934,182
4784,93935,182
4785,93936,182
4786,93937,182
4787,93938,182
4788,93939,182
4789,93940,182
4790,93941,182
4791,93943,10
4792,93950,26
4793,93951,26
4794,93952,26
4795,93953,26
4796,93954,26
4797,93955,26
4798,93956,26
4799,93957,26
4800,93958,26
4801,93959,26
4802,93960,26
4803,93961,26
4804,93962,26
4805,93963,26
4806,93981,2
4807,94033,1235
4808,94034,1235
4809,94036,1235
4810,94037,1235
4811,94038,1235
4812,94039,1235
4813,94099,25
4814,94101,25
4815,94197,15
4816,94286,38
4817,94340,25
4818,94408,182
4819,94409,182
4820,94410,182
4821,94411,182
4822,94412,182
4823,94413,182
4824,94414,182
4825,94415,182
4826,94453,21
4827,94455,21
4828,94456,21
4829,94458,21
4830,94461,21
4831,94463,21
4832,94633,10
4833,94635,10
4834,94638,10
4835,94726,182
4836,94727,182
4837,94728,182
4838,94729,182
4839,94730,182
4840,94731,182
4841,94790,297
4842,94791,297
4843,94797,297
4844,94799,297
4845,94801,297
4846,94857,25
4847,95169,181
4848,95172,181
4849,95174,181
4850,95175,181
4851,95177,181
4852,95178,15
4853,95193,38
4854,95219,15
4855,95233,182
4856,95234,182
4857,95235,182
4858,95236,182
4859,95237,182
4860,95244,25
4861,95309,12
4862,95382,15
4863,95407,15
4864,95452,1235
4865,95486,10
4866,95548,38
4867,95551,38
4868,95724,1235
4869,95725,1235
4870,95726,1235
4871,95727,1235
4872,95752,38
4873,95799,38
4874,95908,21
4875,96102,15
4876,96103,15
4877,96109,25
4878,96110,25
4879,96111,25
4880,96167,2
4881,96168,2
4882,96294,12
4883,96399,12
4884,96402,12
4885,96403,12
4886,96408,12
4887,96657,21
4888,96659,21
4889,96669,21
4890,96678,21
4891,96692,17
4892,96694,17
4893,96695,17
4894,96697,17
4895,96699,17
4896,96718,25
4897,96721,17
4898,96723,17
4899,96742,2
4900,96743,2
4901,96744,25
4902,96898,38
4903,96900,38
4904,96902,38
4905,96932,25
4906,96933,25
4907,96944,10
4908,96945,10
4909,97041,21
4910,97212,17
4911,97213,17
4912,97279,1235
4913,97283,1235
4914,97285,1235
4915,97288,25
4916,97294,25
4917,97374,38
4918,97384,182
4919,97385,182
4920,97386,182
4921,97387,182
4922,97388,182
4923,97389,182
4924,97390,182
4925,97391,182
4926,97392,182
4927,97393,182
4928,97394,182
4929,97395,182
4930,97396,182
4931,97397,182
4932,97398,182
4933,97399,182
4934,97400,182
4935,97401,182
4936,97402,182
4937,97403,182
4938,97404,182
4939,97406,38
4940,97527,182
4941,97528,182
4942,97529,182
4943,97530,182
4944,97531,182
4945,97532,182
4946,97533,182
4947,97534,182
4948,97535,182
4949,97536,182
4950,97537,182
4951,97538,182
4952,97539,182
4953,97540,182
4954,97541,182
4955,97542,182
4956,97543,182
4957,97544,182
4958,97545,182
4959,97547,181
4960,97569,21
4961,97585,17
4962,97587,17
4963,97590,17
4964,97680,15
4965,97685,15
4966,97769,38
4967,97843,38
4968,97884,25
4969,97895,12
4970,97900,12
4971,97905,15
4972,97958,182
4973,97959,182
4974,97960,182
4975,97961,182
4976,97962,182
4977,97975,15
4978,97979,21
4979,97983,21
4980,97985,21
4981,98006,4
4982,98008,4
4983,98009,4
4984,98020,25
4985,98023,25
4986,98026,2
4987,98028,2
4988,98101,15
4989,98102,15
4990,98128,15
4991,98202,181
4992,98203,181
4993,98205,181
4994,98206,181
4995,98235,1235
4996,98236,1235
4997,98237,1235
4998,98238,1235
4999,98251,25
5000,98314,2
5001,98348,2
5002,98418,38
5003,98484,15
5004,98486,15
5005,98489,15
5006,98490,15
5007,98554,21
5008,98557,21
5009,98573,21
5010,98579,21
5011,98582,21
5012,98583,21
5013,98585,21
5014,98614,21
5015,98618,21
5016,98621,21
5017,98625,21
5018,98628,21
5019,98655,2
5020,98665,2
5021,98667,2
5022,98679,2
5023,98680,2
5024,98681,2
5025,98804,25
5026,98912,15
5027,98918,15
5028,98921,15
5029,98922,15
5030,98943,15
5031,98947,15
5032,98970,15
5033,98973,15
5034,98980,15
5035,99010,15
5036,99011,15
5037,99016,15
5038,99022,15
5039,99026,15
5040,99033,15
5041,99079,21
5042,99087,21
5043,99088,21
5044,99091,21
5045,99131,15
5046,99161,25
5047,99163,25
5048,99178,25
5049,99251,25
5050,99257,25
5051,99309,15
5052,99313,15
5053,99356,2
5054,99359,2
5055,99361,2
5056,99363,2
5057,99369,2
5058,99370,2
5059,99373,2
5060,99374,2
5061,99389,2
5062,99391,2
5063,99419,25
5064,99437,12
5065,99440,12
5066,99483,15
5067,99492,15
5068,99501,21
5069,99538,15
5070,99648,15
5071,99657,15
5072,99707,181
5073,100515,15
5074,100516,15
5075,100520,15
5076,100525,15
5077,100536,15
5078,100550,15
5079,100745,297
5080,100801,25
5081,100921,21
5082,100927,21
5083,100930,21
5084,100949,21
5085,100958,21
5086,100972,468
5087,100973,468
5088,100975,468
5089,100976,468
5090,101116,2
5091,101118,2
5092,101119,2
5093,101131,25
5094,101150,25
5095,101316,26
5096,101752,38
5097,101860,38
5098,101864,38
5099,101893,38
5100,101928,182
5101,101929,182
5102,101930,182
5103,102153,15
5104,102168,15
5105,102186,25
5106,102194,26
5107,102195,26
5108,102197,15
5109,102202,15
5110,102207,15
5111,102208,15
5112,103518,18
5113,103521,18
5114,103523,18
5115,103595,17
5116,103600,297
5117,103790,21
5118,103796,21
5119,103798,21
5120,103804,21
5121,103805,21
5122,103816,15
5123,104059,25
5124,104063,12
5125,104066,10
5126,104072,25
5127,104135,12
5128,104261,15
5129,104262,15
5130,104278,297
5131,104659,15
5132,104810,15
5133,104960,15
5134,105094,25
5135,105101,25
5136,105119,25
5137,105179,17
5138,105245,26
5139,105246,26
5140,105247,26
5141,105393,25
5142,105404,15
5143,105409,15
5144,105412,15
5145,105447,21
5146,105662,182
5147,105663,182
5148,105664,182
5149,105665,182
5150,105666,182
5151,105667,182
5152,105668,182
5153,105669,182
5154,105670,182
5155,105671,182
5156,105672,182
5157,105673,182
5158,105674,182
5159,105714,17
5160,105718,17
5161,105822,297
5162,105824,21
5163,105826,21
5164,105897,25
5165,105907,25
5166,105914,17
5167,105919,17
5168,105956,25
5169,106199,25
5170,106276,25
5171,106339,17
5172,106395,182
5173,106397,182
5174,106455,17
5175,106457,17
5176,106458,17
5177,106463,25
5178,106502,1235
5179,106506,25
5180,106507,25
5181,106522,38
5182,106626,1235
5183,106627,1235
5184,106629,1235
5185,106694,21
5186,106768,181
5187,106771,181
5188,106772,181
5189,106774,181
5190,106870,25
5191,106872,25
5192,106874,25
5193,106892,26
5194,106893,26
5195,106940,17
5196,106947,25
5197,106949,25
5198,106953,12
5199,106954,12
5200,107021,21
5201,107023,21
5202,107026,21
5203,107029,21
5204,107031,21
5205,107042,468
5206,107043,468
5207,107044,468
5208,107045,468
5209,107048,10
5210,107049,10
5211,107101,25
5212,107102,25
5213,107119,468
5214,107120,468
5215,107121,468
5216,107122,468
5217,107123,468
5218,107124,468
5219,107125,468
5220,107126,468
5221,107127,468
5222,107128,468
5223,107129,468
5224,107180,2
5225,107184,2
5226,107185,2
5227,107188,2
5228,107189,2
5229,107202,12
5230,107208,12
5231,107248,2
5232,107250,2
5233,107426,297
5234,107433,297
5235,107435,297
5236,107482,15
5237,107504,25
5238,107509,5
5239,107510,5
5240,107511,5
5241,107512,5
5242,107514,5
5243,107531,1235
5244,107532,1235
5245,107533,1235
5246,107534,1235
5247,107535,1235
5248,107568,17
5249,107569,17
5250,107571,17
5251,107572,17
5252,107576,17
5253,107578,17
5254,107580,17
5255,107582,17
5256,107588,17
5257,107590,17
5258,107597,17
5259,107748,25
5260,107808,15
5261,107810,10
5262,107845,21
5263,107847,21
5264,107908,182
5265,107909,182
5266,107910,182
5267,107911,182
5268,107912,182
5269,107913,182
5270,107949,2
5271,107952,2
5272,107953,2
5273,107955,2
5274,107956,2
5275,107957,2
5276,108017,1235
5277,108018,1235
5278,108020,1235
5279,108021,1235
5280,108022,1235
5281,108023,1235
5282,108024,1235
5283,108025,1235
5284,108026,1235
5285,108027,1235
5286,108036,25
5287,108037,26
5288,108038,26
5289,108050,38
5290,108060,38
5291,108215,181
5292,108216,181
5293,108217,181
5294,108294,12
5295,108299,17
5296,108303,17
5297,108305,17
5298,108311,15
5299,108313,38
5300,108315,38
5301,108316,38
5302,108319,38
5303,108339,297
5304,108342,297
5305,108343,297
5306,108418,181
5307,108420,181
5308,108421,181
5309,108422,181
5310,108423,181
5311,108425,10
5312,108440,21
5313,108456,10
5314,108459,10
5315,108471,18
5316,108476,18
5317,108478,18
5318,108487,21
5319,108489,21
5320,108494,21
5321,108497,21
5322,108502,25
5323,108504,25
5324,108524,181
5325,108525,181
5326,108528,181
5327,108529,181
5328,108530,181
5329,108533,181
5330,108758,21
5331,108792,21
5332,108798,21
5333,108799,21
5334,108800,21
5335,108806,21
5336,108808,21
5337,108810,21
5338,108811,21
5339,108836,21
5340,108842,21
5341,108846,21
5342,108863,2
5343,108880,18
5344,108882,18
5345,108883,18
5346,108884,18
5347,108885,18
5348,108906,1235
5349,108955,12
5350,108959,12
5351,108964,25
5352,108989,12
5353,109063,38
5354,109072,38
5355,109098,15
